x, y
0.003538704751397569, 0.000012287435724302706
0.003431742806977417, 0.000012896691424713031
0.0032498671384652645, 0.000013385965823508025
0.0030392530154523013, 0.00001452345089077027
0.002868517534359002, 0.000015718589310756766
0.0027604254259978073, 0.000016567807614397757
0.002626850811632616, 0.00001772295226717914
0.0025178168999872184, 0.000018690074274139094
0.002426165986101675, 0.000019978704617462214
0.002322567624839389, 0.000021273048356100348
0.002240630739113763, 0.00002238352464550979
0.0021511863357797797, 0.000023963018750324624
0.0020854484665424385, 0.000025144133381810627
0.0020029464988462913, 0.00002685399677972264
0.0019372893556047388, 0.000028603334545265673
0.0018601960296264406, 0.000030319430738066795
0.0018018580433364056, 0.000032031371734275176
0.0017117140147055857, 0.000034610710019217786
0.0016197671055021494, 0.00003728665662494157
0.0015379647631028383, 0.0000402171090219706
0.0014776086269180835, 0.000042463512179920014
0.0013930885093272163, 0.00004575754427881369
0.0013342661670624485, 0.000047621669350231136
0.001251414386717883, 0.00005069443723056147
0.00117776536989324, 0.0000536456656105542
0.0011071032149127824, 0.000056176699735106214
0.0010331851114355102, 0.000058451150470056614
0.0009517325816846171, 0.00006063210928167039
0.000888308857659888, 0.00006186308627226926
0.0008084977564900337, 0.00006225782994857944
0.0007544920653073307, 0.00006225782994857944
0.0006819463037584678, 0.00006112761647535449
0.0006375739147398942, 0.00005952059419311276
0.0005987985280960102, 0.00005799927284059627
0.0005503898392879967, 0.000055235547706850884
0.0005174536330061688, 0.000052820339687321456
0.0004911907757095479, 0.00005066067625824547
0.0004791626023370176, 0.000049058847971744665
0.00045018196984884063, 0.000046516387056562616
0.0004395261384047198, 0.000043454526567288214
0.00042626016643009467, 0.00004130577052926817
0.00042626016643009467, 0.00003960837272113437
0.00044248609158364227, 0.0000377733340258661
0.0004812076608970004, 0.000036125279177271074
0.0005370969586481087, 0.000037025398639173116
